Dates,Mccormick County Sc,Greenwood County Sc,Laurens County Sc,Edgefield County Sc,Spartanburg County Sc,Oconee County Sc,Aiken County Sc,Cherokee County Sc,Saluda County Sc,Greenville County Sc,Anderson County Sc,Union County Sc,Pickens County Sc,Abbeville County Sc,Allendale County Sc,Newberry County Sc,Fairfield County Sc,Hampton County Sc,Barnwell County Sc,Lexington County Sc,Bamberg County Sc,Richland County Sc,Colleton County Sc,Jasper County Sc,Orangeburg County Sc,Calhoun County Sc,Kershaw County Sc,Chester County Sc,Dorchester County Sc,York County Sc,Beaufort County Sc,Berkeley County Sc,Charleston County Sc,Clarendon County Sc,Darlington County Sc,Florence County Sc,Horry County Sc,Lancaster County Sc,Marlboro County Sc,Sumter County Sc,Williamsburg County Sc
2024-09-27 20:00,1456.0,26924.0,22273.0,7411.0,183097.0,31317.0,50113.0,27619.0,5864.0,261077.0,103191.0,6427.0,54145.0,2258.0,3371.0,4436.0,5670.0,5476.0,2935.0,46518.0,2332.0,55403.0,13763.0,5185.0,2857.0,325.0,4277.0,10472.0,3965.0,39749.0,22114,1082,6480,467.0,32,1702,37,8021,5,1174,942
2024-09-27 21:00,1456.0,26924.0,22271.0,6899.0,182069.0,34794.0,50092.0,27068.0,5986.0,261077.0,102979.0,6677.0,54608.0,2258.0,3371.0,4436.0,5318.0,4747.0,2956.0,46179.0,2333.0,58005.0,13238.0,5312.0,2775.0,318.0,4263.0,10534.0,3490.0,38965.0,20582,801,6005,387.0,25,1568,17,7802,7,763,822
2024-09-27 22:00,1456.0,26924.0,22272.0,6259.0,182076.0,36021.0,50134.0,27170.0,6000.0,260851.0,103067.0,6704.0,57256.0,2258.0,3371.0,4436.0,5366.0,5598.0,3235.0,46009.0,2326.0,57102.0,13281.0,5266.0,2254.0,259.0,3995.0,10367.0,2698.0,38375.0,21636,479,5499,385.0,18,643,16,7662,6,776,718
2024-09-27 23:00,1456.0,26924.0,22272.0,6262.0,182079.0,36569.0,50223.0,27170.0,6000.0,260851.0,102000.0,6706.0,44666.0,2258.0,3371.0,4436.0,5058.0,4385.0,3173.0,45737.0,2326.0,54550.0,12932.0,5063.0,1784.0,125.0,3943.0,10202.0,2113.0,36709.0,20752,418,4932,381.0,18,610,12,6338,4,748,657
2024-09-28 00:00,1456.0,26924.0,38547.0,5930.0,191088.0,36569.0,50340.0,27179.0,6000.0,284162.0,102466.0,6724.0,44668.0,2265.0,3371.0,4743.0,5071.0,4294.0,3175.0,43080.0,2326.0,53191.0,10580.0,5017.0,1786.0,125.0,3911.0,9921.0,1758.0,36254.0,20651,363,4530,383.0,18,594,12,6188,3,718,549
2024-09-28 01:00,1456.0,26924.0,38547.0,5931.0,191096.0,36556.0,50349.0,27179.0,6000.0,284162.0,97708.0,6724.0,44683.0,2265.0,3371.0,4743.0,5072.0,4317.0,3175.0,40662.0,2327.0,51245.0,10612.0,5019.0,1786.0,124.0,3918.0,9924.0,1717.0,36230.0,20607,352,4425,381.0,18,591,12,7652,3,719,541
2024-09-28 02:00,1456.0,26924.0,38547.0,5932.0,191096.0,36562.0,50349.0,27179.0,6000.0,284162.0,95478.0,6724.0,44781.0,2265.0,3371.0,4743.0,4962.0,4318.0,3167.0,40364.0,2328.0,50382.0,10620.0,5020.0,1786.0,124.0,3828.0,9922.0,1718.0,36049.0,20601,350,4258,381.0,18,589,12,7703,3,700,544
2024-09-28 03:00,1456.0,26924.0,38547.0,5933.0,191096.0,36042.0,50350.0,27179.0,6000.0,284162.0,95556.0,6724.0,44781.0,2265.0,3371.0,4743.0,4963.0,4349.0,3168.0,38837.0,2328.0,48901.0,10655.0,5112.0,1788.0,125.0,3816.0,9949.0,1711.0,35739.0,20148,349,3803,415.0,18,587,12,6614,3,662,540
2024-09-28 04:00,1456.0,26924.0,38547.0,5946.0,191096.0,34252.0,50348.0,27180.0,6000.0,284162.0,94809.0,6724.0,44095.0,2265.0,3371.0,4745.0,4961.0,4312.0,3168.0,39085.0,2328.0,47186.0,10386.0,5012.0,1788.0,125.0,4064.0,9950.0,1712.0,35639.0,19967,346,3670,410.0,19,576,12,5094,3,661,525
2024-09-28 05:00,1456.0,26924.0,38547.0,5947.0,191098.0,33981.0,50350.0,27180.0,6000.0,284162.0,95259.0,6724.0,44097.0,2265.0,3371.0,4745.0,4841.0,4313.0,3168.0,39113.0,2328.0,47044.0,10387.0,5011.0,1788.0,125.0,4059.0,9864.0,1712.0,35411.0,19973,346,3596,401.0,18,573,12,5096,3,662,505
2024-09-28 06:00,1456.0,26924.0,38545.0,5999.0,191100.0,33856.0,50349.0,27180.0,6001.0,284162.0,95464.0,6724.0,44121.0,2264.0,3371.0,4746.0,4841.0,4315.0,3168.0,39047.0,2328.0,46974.0,10494.0,5009.0,1790.0,127.0,4060.0,9871.0,1733.0,35402.0,19993,344,3588,400.0,19,575,12,5071,3,663,504
2024-09-28 07:00,1456.0,26924.0,38547.0,6005.0,189726.0,33605.0,50353.0,27204.0,6001.0,284162.0,95511.0,6730.0,44124.0,2264.0,3371.0,4746.0,4841.0,4353.0,2975.0,37786.0,2330.0,47231.0,10632.0,5012.0,1333.0,116.0,4060.0,9750.0,1742.0,34608.0,20012,315,4522,397.0,18,552,10,5072,3,656,451
2024-09-28 08:00,1456.0,26924.0,38547.0,6201.0,191580.0,33653.0,50439.0,27269.0,6001.0,284162.0,96664.0,6734.0,44047.0,2264.0,3371.0,4746.0,4950.0,4427.0,2911.0,37847.0,2330.0,44877.0,10930.0,5076.0,1342.0,126.0,4017.0,9722.0,1756.0,34379.0,19787,287,3548,366.0,20,521,106,5082,3,506,428
2024-09-28 09:00,1456.0,26924.0,38546.0,6218.0,192850.0,33502.0,49428.0,27315.0,6001.0,286486.0,97015.0,6734.0,44082.0,2264.0,3372.0,4746.0,5194.0,4432.0,2660.0,36058.0,2330.0,43197.0,10280.0,4854.0,1345.0,113.0,4269.0,9194.0,1601.0,34897.0,19734,306,3264,348.0,43,511,100,5273,2,419,462
2024-09-28 10:00,1456.0,26924.0,38546.0,6404.0,192866.0,32298.0,49564.0,26670.0,6001.0,286289.0,97169.0,6734.0,42481.0,2265.0,3373.0,4748.0,5148.0,4471.0,2550.0,33095.0,2337.0,40265.0,9893.0,4134.0,1402.0,156.0,4151.0,9229.0,1422.0,32495.0,19712,294,2938,75.0,66,470,18,4540,2,375,315
2024-09-28 11:00,1988.0,26924.0,38547.0,13605.0,192857.0,31657.0,86137.0,27045.0,7352.0,286351.0,97091.0,6452.0,41783.0,2266.0,3373.0,4748.0,5258.0,4489.0,2778.0,34761.0,2050.0,39632.0,10339.0,4092.0,3832.0,589.0,4158.0,9256.0,1268.0,31843.0,19537,288,1748,77.0,67,400,34,4570,2,346,261
2024-09-28 12:00,1988.0,26924.0,38548.0,13674.0,192779.0,31522.0,86380.0,26845.0,7352.0,288277.0,97014.0,6236.0,48079.0,2267.0,3374.0,4749.0,4827.0,4530.0,2618.0,34885.0,2063.0,43567.0,10468.0,4848.0,3892.0,665.0,4179.0,9207.0,1134.0,31410.0,19428,424,1663,48.0,14,395,36,4365,2,295,251
2024-09-28 13:00,1988.0,26924.0,38549.0,13738.0,192797.0,31315.0,84684.0,27199.0,7352.0,288091.0,97154.0,6244.0,44646.0,2268.0,3374.0,4796.0,5011.0,4551.0,2622.0,32791.0,1875.0,43645.0,10135.0,4791.0,3829.0,557.0,3080.0,8974.0,1330.0,31070.0,18264,277,1705,41.0,1,382,419,4053,2,232,247
2024-09-28 14:00,1988.0,26924.0,38550.0,13740.0,192807.0,30177.0,84042.0,26815.0,7352.0,288113.0,95977.0,6250.0,44364.0,2268.0,3487.0,4796.0,4589.0,4338.0,2524.0,32024.0,1834.0,41644.0,9512.0,4523.0,3799.0,553.0,3173.0,8945.0,1288.0,30637.0,18022,195,1218,41.0,2,370,52,4341,2,186,145
2024-09-28 15:00,1988.0,26924.0,38550.0,13952.0,192815.0,28908.0,83973.0,26815.0,7352.0,287875.0,92409.0,6088.0,43978.0,2269.0,3402.0,4796.0,4378.0,4318.0,2508.0,32066.0,1890.0,39976.0,8450.0,4724.0,3761.0,552.0,3038.0,8813.0,1251.0,28214.0,16887,267,1216,42.0,1,334,4,4302,2,154,124
2024-09-28 16:00,1988.0,26924.0,38550.0,13890.0,190096.0,27614.0,83703.0,26010.0,7353.0,287848.0,91584.0,6088.0,44933.0,2270.0,3206.0,4700.0,4427.0,4340.0,2243.0,30629.0,1890.0,39346.0,8516.0,3745.0,3728.0,551.0,3025.0,8301.0,860.0,27409.0,15855,192,1032,42.0,0,306,28,4289,1,62,74
2024-09-28 17:00,1988.0,26924.0,55556.0,13892.0,198950.0,27451.0,83241.0,26144.0,7353.0,306366.0,90316.0,6108.0,45485.0,2280.0,3174.0,5006.0,4438.0,4227.0,2176.0,29701.0,1650.0,38809.0,8251.0,3817.0,3500.0,550.0,2607.0,7434.0,526.0,26990.0,15498,192,955,7.0,0,213,24,4020,1,47,75
2024-09-28 18:00,1988.0,26924.0,55558.0,13746.0,194360.0,24381.0,83059.0,26142.0,7353.0,306321.0,90123.0,6118.0,44987.0,2280.0,3207.0,5006.0,4457.0,3879.0,2185.0,29367.0,1653.0,36460.0,8054.0,3974.0,3474.0,638.0,2197.0,7329.0,370.0,27200.0,14240,137,618,9.0,1,7,291,3209,6,40,26
2024-09-28 19:00,1988.0,26924.0,27397.0,13535.0,181670.0,25287.0,81547.0,25425.0,7334.0,257736.0,87672.0,6095.0,45103.0,2269.0,2400.0,4423.0,3274.0,3891.0,2178.0,27926.0,1655.0,33814.0,8019.0,3518.0,3402.0,635.0,2208.0,6129.0,252.0,25678.0,13591,117,562,7.0,4,4,7,2772,6,29,7
2024-09-28 20:00,1988.0,26924.0,27558.0,13516.0,181353.0,25586.0,80880.0,24899.0,7334.0,258017.0,86092.0,6095.0,47619.0,2269.0,2407.0,4423.0,3073.0,3694.0,2175.0,28678.0,1654.0,31280.0,7605.0,3508.0,3353.0,635.0,2255.0,6259.0,247.0,23463.0,11161,62,362,38.0,0,3,3,2756,1,21,6
2024-09-28 21:00,1988.0,26924.0,26916.0,13537.0,180567.0,25923.0,80830.0,25254.0,7334.0,258174.0,83785.0,6015.0,46506.0,2269.0,2798.0,4423.0,3215.0,3668.0,1708.0,26906.0,1657.0,32231.0,6980.0,3340.0,3201.0,499.0,1690.0,6285.0,184.0,24456.0,11029,62,399,5.0,0,1,1,2757,3,22,8
2024-09-28 22:00,1988.0,26924.0,27032.0,13328.0,180546.0,25922.0,80898.0,25628.0,4647.0,258260.0,83340.0,6095.0,43012.0,2269.0,1894.0,4424.0,2969.0,3507.0,1728.0,27527.0,1656.0,31942.0,6981.0,3063.0,3178.0,493.0,1643.0,6287.0,149.0,23534.0,11770,61,369,4.0,0,1,1,2584,3,11,8
2024-09-28 23:00,1988.0,26924.0,27031.0,13200.0,179334.0,26018.0,80917.0,25629.0,6152.0,258175.0,82261.0,6113.0,43253.0,2269.0,1783.0,4426.0,2823.0,3563.0,1729.0,26237.0,1660.0,31452.0,6944.0,2809.0,3150.0,499.0,1669.0,6261.0,133.0,24196.0,10481,69,324,5.0,0,0,0,2583,3,7,0
2024-09-29 00:00,1988.0,26924.0,27032.0,13208.0,179385.0,26770.0,80946.0,25629.0,6152.0,258283.0,82182.0,6115.0,43270.0,2269.0,1715.0,4426.0,2819.0,3522.0,1729.0,26121.0,1660.0,30644.0,6883.0,2810.0,3150.0,528.0,1697.0,6261.0,133.0,24168.0,10485,59,336,1.0,0,0,0,2583,0,3,0
2024-09-29 01:00,1988.0,26924.0,27055.0,13309.0,179307.0,26620.0,77472.0,25629.0,6141.0,258267.0,82432.0,6115.0,43363.0,2269.0,1716.0,4426.0,2822.0,3522.0,1728.0,26062.0,1640.0,30710.0,6897.0,2861.0,3148.0,528.0,1698.0,6261.0,133.0,24135.0,10518,59,335,1.0,0,0,0,2583,0,2,0
2024-09-29 02:00,1988.0,26924.0,27055.0,13309.0,179309.0,26617.0,77735.0,25629.0,6141.0,258264.0,82261.0,6115.0,43458.0,2269.0,1716.0,4426.0,2822.0,3522.0,1728.0,26199.0,1640.0,30630.0,6897.0,2861.0,3150.0,528.0,1698.0,6262.0,133.0,24116.0,10537,59,328,1.0,1,0,0,2583,0,2,0
2024-09-29 03:00,1988.0,26924.0,27056.0,13309.0,179309.0,26620.0,77582.0,25629.0,6141.0,258254.0,82365.0,6115.0,43462.0,2269.0,1716.0,4426.0,2665.0,3522.0,1728.0,26165.0,1640.0,29843.0,6897.0,2861.0,3150.0,528.0,1699.0,6262.0,133.0,23962.0,10503,59,308,0.0,1,0,0,2583,0,2,0
2024-09-29 04:00,1988.0,26924.0,27057.0,13315.0,179305.0,26617.0,74755.0,25629.0,6141.0,258249.0,81656.0,6115.0,43422.0,2269.0,1716.0,4426.0,2664.0,3512.0,1728.0,25860.0,1640.0,29649.0,6899.0,2857.0,3149.0,528.0,1699.0,6261.0,132.0,22771.0,10440,32,377,0.0,1,0,0,2566,1,0,0
2024-09-29 05:00,1988.0,26924.0,27058.0,13521.0,179309.0,26639.0,74849.0,25629.0,6626.0,258246.0,81839.0,6115.0,43434.0,2269.0,1716.0,4426.0,2656.0,3499.0,1651.0,25773.0,1578.0,29634.0,6724.0,2859.0,3149.0,528.0,1699.0,6260.0,132.0,22700.0,10438,32,382,0.0,2,1,0,2567,1,0,0
2024-09-29 06:00,1988.0,26924.0,27061.0,13522.0,179311.0,26642.0,80280.0,25633.0,6626.0,258246.0,81588.0,6115.0,43495.0,2269.0,1721.0,4426.0,2693.0,3501.0,1654.0,25706.0,1578.0,29438.0,6725.0,2860.0,3149.0,528.0,911.0,6260.0,132.0,21595.0,10319,32,727,0.0,2,2,0,2567,0,0,0
2024-09-29 07:00,1988.0,26924.0,27061.0,13522.0,182957.0,26650.0,80263.0,25817.0,6626.0,258884.0,82016.0,6115.0,43555.0,2269.0,1724.0,4426.0,2703.0,3508.0,1657.0,25866.0,1578.0,29106.0,6726.0,2861.0,3146.0,542.0,753.0,6006.0,132.0,21730.0,10324,33,718,0.0,1,0,49,2565,0,0,0
2024-09-29 08:00,1929.0,26924.0,27070.0,13525.0,177850.0,26694.0,80113.0,25787.0,6627.0,258890.0,82374.0,6179.0,44750.0,1182.0,1693.0,4426.0,2644.0,3508.0,1635.0,26189.0,1578.0,28332.0,6737.0,2989.0,2984.0,542.0,823.0,5999.0,63.0,20259.0,10211,32,692,0.0,1,2,49,2528,0,3,0
2024-09-29 09:00,1986.0,26924.0,26786.0,13531.0,182731.0,26691.0,79187.0,26297.0,6283.0,241395.0,82749.0,6381.0,43800.0,2269.0,1730.0,4426.0,2705.0,3511.0,1694.0,25872.0,1591.0,28257.0,6232.0,2933.0,2293.0,440.0,658.0,5731.0,61.0,20448.0,8986,36,1219,0.0,1,7,2,2210,0,1,0
2024-09-29 10:00,1986.0,26924.0,26692.0,13546.0,175345.0,26625.0,78097.0,25638.0,6606.0,239849.0,83525.0,6299.0,43164.0,2269.0,1749.0,4438.0,2670.0,3504.0,1692.0,25051.0,1596.0,26365.0,6275.0,3010.0,1595.0,440.0,619.0,5565.0,65.0,20625.0,9132,41,400,1.0,1,5,3,2138,0,2,2
2024-09-29 11:00,1986.0,26924.0,26368.0,13548.0,175141.0,27049.0,77046.0,25179.0,6312.0,237776.0,84005.0,6301.0,42876.0,2269.0,1762.0,4506.0,2615.0,3487.0,1754.0,23445.0,1593.0,24453.0,6103.0,2548.0,1613.0,440.0,709.0,4614.0,43.0,20218.0,8680,14,338,2.0,0,2,2,1799,0,2,2
2024-09-29 12:00,1986.0,26924.0,27018.0,13267.0,174694.0,25946.0,74264.0,24718.0,6313.0,237119.0,83667.0,6301.0,41540.0,2269.0,1769.0,4585.0,2542.0,3488.0,1750.0,23241.0,1593.0,24041.0,5577.0,2375.0,1611.0,439.0,567.0,5126.0,27.0,20028.0,8322,14,145,2.0,3,11,0,1695,0,4,2
2024-09-29 13:00,1986.0,26924.0,27138.0,13009.0,173994.0,25981.0,74343.0,24228.0,5885.0,234968.0,82089.0,6301.0,39172.0,2270.0,2717.0,4585.0,2475.0,3578.0,4348.0,23437.0,2989.0,23681.0,5498.0,2264.0,2397.0,439.0,546.0,4919.0,1114.0,18151.0,7663,109,111,37.0,3,12,0,1635,0,4,0
2024-09-29 14:00,1986.0,26924.0,27093.0,13010.0,173579.0,25897.0,74162.0,24463.0,5485.0,231458.0,82394.0,6146.0,39376.0,2270.0,2737.0,4585.0,2420.0,3542.0,3864.0,23927.0,2988.0,23195.0,5340.0,2179.0,2325.0,439.0,543.0,4092.0,1054.0,16993.0,7148,505,141,33.0,26,2,0,1531,0,0,1
2024-09-29 15:00,1986.0,26924.0,27105.0,12999.0,173355.0,25262.0,72834.0,24254.0,5176.0,229116.0,81272.0,6137.0,39312.0,2270.0,2706.0,4585.0,2412.0,3537.0,3579.0,22555.0,2991.0,22877.0,5275.0,2114.0,2268.0,439.0,649.0,3871.0,1011.0,15027.0,5379,503,113,33.0,2,1,0,1335,0,1,1
2024-09-29 16:00,1986.0,26924.0,27003.0,12999.0,173512.0,25058.0,72163.0,23849.0,4342.0,227100.0,79568.0,6141.0,39230.0,2270.0,2706.0,4585.0,2506.0,2892.0,3593.0,21692.0,3016.0,21820.0,5277.0,1801.0,2118.0,403.0,533.0,3640.0,899.0,13207.0,4604,106,103,32.0,2,6,2,875,0,1,2
2024-09-29 17:00,1986.0,26924.0,26412.0,12906.0,174332.0,24351.0,70136.0,23868.0,4502.0,222623.0,79248.0,5907.0,36700.0,2270.0,2499.0,4586.0,1901.0,2781.0,4118.0,21771.0,2803.0,21211.0,4469.0,1864.0,2117.0,394.0,518.0,3212.0,906.0,11269.0,4686,102,224,1.0,0,3,2,800,0,2,0
2024-09-29 18:00,1986.0,26924.0,26883.0,12906.0,174502.0,24138.0,68860.0,23076.0,4501.0,218306.0,79101.0,5911.0,36913.0,2270.0,2499.0,4586.0,1718.0,3146.0,4176.0,21515.0,2635.0,21652.0,4099.0,1804.0,1941.0,394.0,645.0,2616.0,923.0,11934.0,4352,102,172,4.0,1,0,33,598,0,2,5
2024-09-29 19:00,1986.0,26924.0,26859.0,12720.0,174528.0,24002.0,68663.0,23326.0,4473.0,213059.0,79347.0,5912.0,35726.0,2270.0,2500.0,4586.0,1702.0,3164.0,4073.0,21330.0,2642.0,21068.0,3748.0,1773.0,1876.0,394.0,642.0,2608.0,748.0,10893.0,4352,111,178,1.0,0,0,2,538,0,5,6
2024-09-29 20:00,1986.0,26924.0,26286.0,12622.0,173537.0,23705.0,68620.0,22491.0,4473.0,206915.0,74002.0,5913.0,34671.0,2270.0,2506.0,4586.0,1686.0,3147.0,3930.0,21330.0,2647.0,21073.0,3682.0,1774.0,1815.0,394.0,458.0,1973.0,586.0,10345.0,4354,103,178,0.0,3,1,6,139,0,4,0
2024-09-29 21:00,1986.0,26924.0,25947.0,12624.0,173411.0,22483.0,68536.0,21492.0,4473.0,205923.0,73417.0,5931.0,34524.0,2271.0,2376.0,4586.0,1572.0,3146.0,3636.0,21330.0,2650.0,21072.0,3482.0,1796.0,1700.0,394.0,433.0,1926.0,570.0,9282.0,4353,103,172,0.0,0,1,4,128,0,1,0
2024-09-29 22:00,1986.0,26924.0,26035.0,12625.0,173432.0,22486.0,68474.0,21355.0,4473.0,205077.0,73752.0,5999.0,31835.0,2280.0,2376.0,4586.0,1507.0,3146.0,3637.0,21330.0,2650.0,21071.0,3444.0,1772.0,1701.0,394.0,433.0,1812.0,570.0,9112.0,4353,103,172,0.0,0,0,4,119,0,1,0
2024-09-29 23:00,1986.0,26924.0,26086.0,12118.0,173428.0,22488.0,66791.0,21377.0,4783.0,205322.0,73509.0,5999.0,32008.0,2280.0,2214.0,4586.0,1468.0,2755.0,3384.0,20459.0,2181.0,17852.0,3218.0,1591.0,1472.0,427.0,432.0,1706.0,606.0,8666.0,3140,102,1,0.0,0,0,4,115,0,0,0
2024-09-30 00:00,1986.0,26924.0,26091.0,12119.0,167134.0,22490.0,66820.0,16268.0,4782.0,205434.0,73432.0,3358.0,35404.0,2280.0,2213.0,4504.0,1424.0,2633.0,3380.0,20201.0,2181.0,17532.0,3218.0,1600.0,1504.0,427.0,426.0,1679.0,604.0,8731.0,2924,96,1,0.0,0,0,0,102,0,0,0
2024-09-30 01:00,1986.0,26924.0,26084.0,12121.0,167135.0,22557.0,66822.0,16281.0,4782.0,205428.0,73431.0,3358.0,35446.0,2280.0,2213.0,4504.0,1421.0,2627.0,3314.0,19536.0,2181.0,17177.0,3220.0,1600.0,1486.0,427.0,426.0,1675.0,604.0,8766.0,2924,96,1,0.0,0,0,0,104,0,0,0
