Dates,Mccormick County Sc,Greenwood County Sc,Laurens County Sc,Edgefield County Sc,Spartanburg County Sc,Oconee County Sc,Aiken County Sc,Cherokee County Sc,Saluda County Sc,Greenville County Sc,Anderson County Sc,Union County Sc,Pickens County Sc,Abbeville County Sc,Allendale County Sc,Newberry County Sc,Fairfield County Sc,Hampton County Sc,Barnwell County Sc,Lexington County Sc,Bamberg County Sc,Richland County Sc,Colleton County Sc,Jasper County Sc,Orangeburg County Sc,Calhoun County Sc,Kershaw County Sc,Chester County Sc,Dorchester County Sc,York County Sc,Beaufort County Sc,Berkeley County Sc,Charleston County Sc,Clarendon County Sc,Darlington County Sc,Florence County Sc,Horry County Sc,Lancaster County Sc,Marlboro County Sc,Sumter County Sc,Williamsburg County Sc
2024-09-30 02:00,1986.0,26924.0,26084.0,12122.0,167110.0,22558.0,66848.0,16281.0,4782.0,205462.0,73444.0,3358.0,31692.0,2280.0,2213.0,4504.0,1380.0,2627.0,3313.0,19349.0,2130.0,17174.0,3220.0,1600.0,1486.0,427.0,412.0,1651.0,604.0,7957.0,2922,96,2,0.0,0,0,0,104,0,0,0
2024-09-30 03:00,1986.0,26924.0,26088.0,12123.0,167107.0,22558.0,66873.0,16281.0,4782.0,205460.0,71256.0,3358.0,31812.0,2280.0,2213.0,4504.0,1376.0,2627.0,3313.0,19293.0,2130.0,16950.0,3220.0,1601.0,1486.0,427.0,411.0,1651.0,604.0,7937.0,2922,96,2,0.0,0,0,0,104,0,0,0
2024-09-30 04:00,1986.0,26924.0,26092.0,12124.0,167096.0,22558.0,66875.0,16281.0,4785.0,205421.0,71374.0,3358.0,31824.0,2280.0,2213.0,4504.0,1362.0,2627.0,3305.0,19091.0,2129.0,16857.0,3220.0,1602.0,1486.0,427.0,412.0,1619.0,604.0,7481.0,2925,96,2,0.0,0,0,0,102,0,0,0
2024-09-30 05:00,1986.0,26924.0,26091.0,12134.0,167099.0,22559.0,66877.0,16280.0,4786.0,205431.0,71403.0,3358.0,31915.0,2280.0,2213.0,4504.0,1367.0,2628.0,3310.0,19048.0,2131.0,18143.0,3220.0,1603.0,1486.0,427.0,511.0,1623.0,604.0,7484.0,2925,97,2,0.0,0,0,0,102,0,0,0
2024-09-30 06:00,1986.0,26924.0,26102.0,12235.0,173387.0,22559.0,66048.0,20557.0,4814.0,204710.0,71172.0,5999.0,32011.0,2280.0,2214.0,4586.0,1356.0,2582.0,3310.0,18893.0,2131.0,16515.0,3924.0,1602.0,1415.0,427.0,409.0,1617.0,604.0,7425.0,2887,97,2,0.0,0,0,0,99,0,1,0
2024-09-30 07:00,1986.0,26924.0,26119.0,12270.0,173387.0,21999.0,65674.0,20568.0,4816.0,205088.0,71162.0,5999.0,32096.0,2280.0,2272.0,4586.0,1442.0,2582.0,3313.0,18891.0,2132.0,16455.0,3227.0,1639.0,1421.0,427.0,409.0,1614.0,568.0,7573.0,2790,97,2,0.0,1,0,0,100,0,5,0
2024-09-30 08:00,1986.0,26924.0,26096.0,12430.0,173306.0,21980.0,65549.0,20598.0,4818.0,205939.0,71550.0,5999.0,32339.0,2256.0,2225.0,4574.0,1451.0,2583.0,3322.0,18390.0,2321.0,16151.0,3938.0,1646.0,1546.0,427.0,408.0,1503.0,569.0,7405.0,2649,99,14,1.0,0,2,6,101,0,5,3
2024-09-30 09:00,1454.0,26924.0,26104.0,5763.0,173400.0,22023.0,41255.0,20617.0,3522.0,205963.0,70762.0,5999.0,32944.0,2256.0,2268.0,4574.0,1323.0,2493.0,2646.0,16489.0,2324.0,16520.0,3871.0,1552.0,712.0,37.0,505.0,1447.0,529.0,7364.0,2572,101,18,2.0,2,5,22,101,0,1,2
2024-09-30 10:00,1454.0,26924.0,26053.0,5777.0,173435.0,20935.0,41499.0,20942.0,3542.0,204958.0,70760.0,5999.0,32639.0,2256.0,2249.0,4574.0,1131.0,2510.0,2591.0,16612.0,2221.0,16178.0,3651.0,1576.0,721.0,39.0,409.0,1362.0,438.0,6418.0,3230,103,46,1.0,3,4,4,93,3,1,1
2024-09-30 11:00,1454.0,26924.0,25590.0,5710.0,161393.0,20737.0,41187.0,20923.0,4121.0,202819.0,70086.0,5999.0,31807.0,2256.0,2222.0,4502.0,1064.0,2470.0,2931.0,16188.0,1925.0,16487.0,3410.0,1543.0,699.0,39.0,404.0,1348.0,436.0,5353.0,2984,106,52,1.0,17,5,22,129,1,2,3
2024-09-30 12:00,1454.0,26924.0,26221.0,5738.0,156794.0,20300.0,41257.0,20849.0,4131.0,201163.0,69002.0,6001.0,31301.0,2255.0,2169.0,4569.0,1162.0,2421.0,2526.0,16098.0,1929.0,15065.0,3154.0,1413.0,661.0,39.0,351.0,1345.0,353.0,5279.0,2774,97,16,1.0,13,3,43,84,1,1,2
2024-09-30 13:00,1454.0,26924.0,26413.0,5708.0,155079.0,20133.0,40853.0,20329.0,4131.0,198772.0,68459.0,6001.0,30428.0,2255.0,1882.0,4568.0,1141.0,2302.0,2744.0,16015.0,2108.0,14629.0,2961.0,1416.0,654.0,39.0,339.0,1006.0,655.0,4932.0,1748,97,14,1.0,0,2,4,87,3,3,2
2024-09-30 14:00,1454.0,26924.0,25889.0,5710.0,152685.0,19136.0,40039.0,19448.0,4158.0,198154.0,68316.0,5917.0,32715.0,2251.0,1885.0,4496.0,1050.0,2146.0,2681.0,15806.0,1975.0,13887.0,2700.0,1365.0,650.0,39.0,323.0,520.0,660.0,4368.0,1696,97,10,1.0,0,1,18,85,32,5,2
2024-09-30 15:00,1454.0,26246.0,26051.0,6280.0,150366.0,18736.0,40649.0,19211.0,4182.0,194834.0,68305.0,5915.0,34191.0,2251.0,1928.0,4564.0,1082.0,2145.0,2156.0,13745.0,1901.0,13413.0,2697.0,1342.0,352.0,5.0,318.0,529.0,660.0,4104.0,2292,96,9,3.0,0,1,10,7,32,4,2
2024-09-30 16:00,1453.0,26439.0,26053.0,6289.0,148096.0,17618.0,40473.0,19159.0,4163.0,189393.0,65307.0,5922.0,29332.0,2251.0,1927.0,4570.0,1004.0,2175.0,1360.0,13406.0,1885.0,14242.0,2087.0,1222.0,385.0,5.0,298.0,445.0,268.0,3518.0,2276,103,7,1.0,1,0,4,11,32,2,1
2024-09-30 17:00,1453.0,26439.0,57256.0,6294.0,168970.0,15927.0,40500.0,18513.0,4165.0,203889.0,66006.0,5953.0,29241.0,1897.0,1912.0,5344.0,977.0,2126.0,1458.0,13062.0,1450.0,11828.0,1912.0,1219.0,439.0,4.0,265.0,420.0,192.0,3236.0,1670,98,3,1.0,70,2,5,9,0,0,3
2024-09-30 18:00,1453.0,26439.0,26276.0,6178.0,146588.0,15962.0,39976.0,18865.0,4162.0,179543.0,64282.0,5917.0,27537.0,1576.0,1828.0,4570.0,739.0,2121.0,1293.0,12540.0,1477.0,11396.0,1814.0,1146.0,423.0,3.0,264.0,303.0,81.0,2981.0,1620,2,40,1.0,70,1,1,52,0,0,2
2024-09-30 19:00,1453.0,26439.0,26130.0,6127.0,145379.0,15490.0,38426.0,18552.0,3975.0,176707.0,62702.0,5931.0,28810.0,1591.0,1823.0,4570.0,735.0,1926.0,1085.0,12165.0,1295.0,10934.0,1514.0,1113.0,378.0,4.0,261.0,298.0,107.0,2754.0,1529,1,15,1.0,1,1,33309,4,0,0,1
2024-09-30 20:00,1453.0,26439.0,41604.0,6136.0,152188.0,14483.0,38223.0,18270.0,3981.0,182741.0,60345.0,5857.0,27250.0,1296.0,1786.0,4957.0,730.0,1468.0,967.0,11732.0,1030.0,10180.0,1422.0,954.0,297.0,4.0,255.0,274.0,84.0,2641.0,1369,1,6,1.0,0,0,12,4,0,1,0
2024-09-30 21:00,1453.0,26439.0,26120.0,6098.0,143966.0,14424.0,37943.0,18264.0,3983.0,174290.0,58163.0,6147.0,27184.0,1278.0,1719.0,4498.0,774.0,1480.0,954.0,11640.0,890.0,9688.0,1383.0,942.0,297.0,3.0,233.0,239.0,79.0,2332.0,1277,1,7,1.0,0,0,0,4,0,1,0
2024-09-30 22:00,1453.0,26439.0,26124.0,6104.0,143886.0,14430.0,38344.0,18273.0,3993.0,174455.0,58203.0,6147.0,27224.0,1321.0,1688.0,4498.0,749.0,1422.0,954.0,11834.0,890.0,9207.0,1590.0,922.0,170.0,2.0,228.0,229.0,79.0,2272.0,1208,43,6,1.0,2,0,5378,4,0,0,0
2024-09-30 23:00,1453.0,26439.0,25889.0,6105.0,143013.0,14470.0,38452.0,18400.0,3997.0,172610.0,58316.0,6147.0,26976.0,1291.0,1649.0,4498.0,749.0,1413.0,954.0,11278.0,890.0,8693.0,1588.0,920.0,170.0,2.0,208.0,232.0,75.0,1973.0,1198,0,5,0.0,7,0,6,4,0,0,1
2024-10-01 00:00,1453.0,26439.0,25890.0,6105.0,143026.0,14472.0,38396.0,17841.0,3998.0,171816.0,58328.0,6147.0,26902.0,1291.0,1647.0,4498.0,749.0,1414.0,954.0,11279.0,890.0,8453.0,1588.0,918.0,171.0,2.0,208.0,217.0,46.0,1975.0,1142,0,85,0.0,8,0,0,4,0,0,0
2024-10-01 01:00,1453.0,26439.0,25892.0,6105.0,142993.0,14472.0,38504.0,17844.0,3999.0,171644.0,58292.0,6147.0,26915.0,1291.0,1652.0,4498.0,739.0,1414.0,875.0,11278.0,892.0,8305.0,1588.0,918.0,171.0,2.0,208.0,210.0,46.0,1964.0,1126,0,86,0.0,1,0,8,4,0,0,0
2024-10-01 02:00,1453.0,26439.0,25892.0,6105.0,142981.0,14411.0,38540.0,17844.0,4001.0,171291.0,58196.0,6147.0,26916.0,1291.0,1652.0,4498.0,740.0,1414.0,875.0,11278.0,883.0,8311.0,1588.0,918.0,171.0,2.0,208.0,210.0,46.0,1946.0,1151,0,7,0.0,0,0,0,4,0,0,0
2024-10-01 03:00,1453.0,26439.0,25892.0,6105.0,143031.0,14411.0,38594.0,18394.0,4001.0,169183.0,57968.0,6147.0,26953.0,1291.0,1652.0,4498.0,741.0,1402.0,875.0,11212.0,883.0,8310.0,1588.0,916.0,171.0,2.0,208.0,203.0,46.0,1946.0,1151,0,7,0.0,0,37,0,4,0,0,0
2024-10-01 04:00,1453.0,26439.0,25891.0,6103.0,143045.0,14418.0,38634.0,17836.0,4001.0,169228.0,57903.0,6147.0,26960.0,1291.0,1652.0,4498.0,741.0,1402.0,875.0,11211.0,883.0,8295.0,1588.0,916.0,171.0,2.0,208.0,203.0,46.0,1946.0,1151,0,6,0.0,0,37,0,4,0,0,0
2024-10-01 05:00,1453.0,26439.0,25891.0,6103.0,143071.0,14372.0,38231.0,17918.0,4001.0,169248.0,57853.0,6147.0,26977.0,1291.0,1642.0,4498.0,742.0,1401.0,875.0,11066.0,883.0,8208.0,1588.0,915.0,171.0,2.0,207.0,203.0,113.0,1933.0,1042,0,6,0.0,0,37,0,4,0,0,0
2024-10-01 06:00,1453.0,26439.0,25895.0,6103.0,142476.0,14389.0,38260.0,17915.0,4001.0,168436.0,57965.0,5521.0,27013.0,1291.0,1643.0,4498.0,742.0,1402.0,875.0,11054.0,883.0,8202.0,1378.0,801.0,186.0,2.0,207.0,206.0,113.0,1952.0,1020,0,6,0.0,0,37,0,4,0,0,0
2024-10-01 07:00,1453.0,26439.0,25898.0,6105.0,141965.0,14479.0,38351.0,17874.0,4049.0,166886.0,57055.0,5202.0,26691.0,1291.0,1640.0,4524.0,742.0,1828.0,883.0,11129.0,912.0,8443.0,1355.0,818.0,185.0,2.0,204.0,207.0,112.0,1059.0,922,0,1,0.0,0,37,0,4,4,0,0
2024-10-01 08:00,1453.0,26439.0,25921.0,6107.0,141514.0,14399.0,38571.0,18307.0,4051.0,167132.0,57401.0,5046.0,26494.0,1295.0,1376.0,4452.0,674.0,1829.0,817.0,11083.0,910.0,8487.0,1510.0,820.0,187.0,2.0,204.0,208.0,113.0,1024.0,976,0,2,0.0,0,0,4,4,4,0,0
2024-10-01 09:00,1453.0,23059.0,25926.0,6125.0,139433.0,14625.0,37602.0,18156.0,4060.0,166334.0,57308.0,5162.0,25517.0,1300.0,1579.0,4523.0,735.0,1646.0,1262.0,10519.0,920.0,8426.0,1456.0,867.0,175.0,2.0,204.0,206.0,115.0,982.0,916,6,17,0.0,0,0,4,4,4,0,1
2024-10-01 10:00,1453.0,23042.0,25642.0,6125.0,139405.0,14467.0,37639.0,17840.0,4088.0,166235.0,57241.0,5031.0,25742.0,1300.0,1634.0,4549.0,706.0,1661.0,1518.0,10110.0,807.0,8130.0,1453.0,643.0,179.0,2.0,208.0,205.0,691.0,974.0,819,4,8,2.0,0,1,6,5,0,1,1
2024-10-01 11:00,1453.0,22980.0,26189.0,5371.0,133569.0,14365.0,37900.0,16717.0,4077.0,165705.0,54906.0,4979.0,26106.0,1316.0,1700.0,4531.0,741.0,1636.0,1511.0,9624.0,719.0,8417.0,1253.0,665.0,189.0,3.0,207.0,212.0,122.0,892.0,578,1,8,2.0,0,2,6,4,0,1,1
2024-10-01 12:00,1452.0,23024.0,26291.0,5408.0,132941.0,14471.0,37663.0,15411.0,4087.0,164532.0,55595.0,5039.0,24374.0,1199.0,1712.0,4531.0,750.0,1627.0,1400.0,8753.0,631.0,7467.0,1350.0,639.0,130.0,0.0,184.0,200.0,121.0,711.0,428,1,2,0.0,0,2,20,5,0,0,0
2024-10-01 13:00,1452.0,22797.0,26349.0,5420.0,135962.0,13743.0,37365.0,13864.0,4090.0,160210.0,55156.0,4800.0,23585.0,1119.0,1578.0,4531.0,734.0,1669.0,874.0,8248.0,586.0,7056.0,1207.0,575.0,120.0,0.0,180.0,168.0,123.0,599.0,332,2,3,0.0,0,2,16,3,1,1,0
2024-10-01 14:00,1984.0,21503.0,25801.0,10017.0,134921.0,12442.0,56600.0,13898.0,5067.0,159288.0,53753.0,4847.0,23107.0,971.0,1512.0,4531.0,581.0,1668.0,1056.0,8039.0,571.0,6916.0,938.0,566.0,398.0,314.0,179.0,216.0,120.0,1051.0,336,3,2,0.0,0,4,6,7,1,0,0
2024-10-01 15:00,1984.0,21808.0,26010.0,10050.0,134327.0,12510.0,56463.0,14192.0,5099.0,156436.0,52190.0,4766.0,22379.0,729.0,1503.0,4361.0,581.0,1434.0,995.0,7936.0,574.0,6545.0,967.0,480.0,390.0,315.0,62.0,194.0,146.0,416.0,307,1,6,0.0,1,2,6,7,0,0,1
2024-10-01 16:00,1452.0,21351.0,26011.0,5034.0,132699.0,12441.0,37505.0,14284.0,4147.0,155680.0,50949.0,4791.0,22721.0,698.0,1396.0,4361.0,556.0,1184.0,952.0,7002.0,554.0,6307.0,991.0,325.0,102.0,1.0,61.0,130.0,57.0,319.0,276,1,4,3.0,1,7,2,3,0,37,1
2024-10-01 17:00,1461.0,20769.0,25650.0,9483.0,129826.0,11903.0,53901.0,14492.0,4989.0,151960.0,49322.0,4748.0,22287.0,488.0,1127.0,4362.0,507.0,1177.0,1128.0,7092.0,367.0,6284.0,923.0,317.0,317.0,126.0,58.0,93.0,54.0,340.0,257,2,6,0.0,3,1,5,5,0,36,12
2024-10-01 18:00,5521.0,20370.0,25427.0,9395.0,127316.0,11819.0,54667.0,14611.0,4941.0,150363.0,52583.0,4739.0,22079.0,7743.0,1108.0,4362.0,497.0,1163.0,740.0,6556.0,277.0,6084.0,761.0,295.0,315.0,84.0,56.0,37.0,53.0,290.0,955,1,11,0.0,2,1,5,6,0,36,0
2024-10-01 19:00,5521.0,20582.0,24517.0,8443.0,124218.0,11533.0,53144.0,14607.0,4685.0,150910.0,52346.0,4608.0,22036.0,7679.0,1094.0,4362.0,466.0,1141.0,709.0,6352.0,391.0,5587.0,701.0,266.0,313.0,84.0,54.0,36.0,53.0,302.0,943,1,12,0.0,1,4,5,6,0,36,0
2024-10-01 20:00,5521.0,20419.0,24279.0,8449.0,117644.0,11912.0,52263.0,13971.0,4684.0,148611.0,48196.0,4553.0,20888.0,7646.0,1039.0,4294.0,448.0,481.0,645.0,6239.0,175.0,5256.0,623.0,265.0,313.0,84.0,53.0,40.0,52.0,181.0,883,2,5,0.0,1,1,1,7,0,0,0
2024-10-01 21:00,5519.0,20393.0,24175.0,8482.0,118637.0,11854.0,49920.0,13578.0,4718.0,146881.0,47453.0,4560.0,20153.0,6760.0,1039.0,4295.0,439.0,539.0,620.0,5931.0,169.0,4836.0,559.0,254.0,314.0,84.0,50.0,30.0,51.0,144.0,858,1,5,0.0,0,1,3,15,0,0,0
2024-10-01 22:00,5429.0,20413.0,24179.0,8504.0,119370.0,11880.0,50553.0,13646.0,4658.0,146060.0,46630.0,4560.0,20151.0,3439.0,1082.0,4296.0,438.0,517.0,617.0,5827.0,169.0,4684.0,557.0,231.0,315.0,84.0,50.0,30.0,51.0,105.0,71,99,9,0.0,0,1,0,15,0,0,0
2024-10-01 23:00,5429.0,20025.0,24038.0,8512.0,117091.0,11912.0,50151.0,13658.0,4663.0,145359.0,46647.0,4589.0,20070.0,3434.0,1104.0,4296.0,437.0,517.0,502.0,5609.0,169.0,4714.0,557.0,227.0,315.0,84.0,50.0,26.0,51.0,107.0,67,99,2,0.0,0,0,0,14,0,0,0
2024-10-02 00:00,5429.0,20029.0,24040.0,8512.0,117275.0,11912.0,49137.0,13660.0,4682.0,145145.0,46643.0,4587.0,20112.0,3435.0,1104.0,4296.0,437.0,517.0,505.0,5608.0,169.0,4658.0,557.0,228.0,315.0,84.0,50.0,26.0,51.0,106.0,67,0,2,0.0,0,0,13,11,0,0,0
2024-10-02 01:00,5429.0,20029.0,24040.0,8512.0,117109.0,11912.0,48962.0,13824.0,4694.0,145142.0,46622.0,4587.0,20164.0,3435.0,1104.0,4296.0,437.0,517.0,505.0,5603.0,169.0,4689.0,509.0,228.0,315.0,84.0,50.0,26.0,51.0,122.0,67,0,1,0.0,0,0,13,2,0,0,51
2024-10-02 02:00,5429.0,20030.0,24041.0,8512.0,117165.0,11912.0,49148.0,13824.0,4695.0,144749.0,46620.0,4587.0,20111.0,3435.0,1104.0,4296.0,437.0,517.0,507.0,5603.0,169.0,4721.0,509.0,233.0,315.0,84.0,50.0,25.0,51.0,123.0,67,0,1,0.0,0,0,0,1,0,0,41
2024-10-02 03:00,5429.0,20030.0,23925.0,8532.0,117733.0,11912.0,49678.0,13824.0,4695.0,143987.0,46619.0,4587.0,20092.0,3436.0,1104.0,4296.0,437.0,517.0,507.0,5741.0,169.0,4664.0,509.0,233.0,315.0,84.0,50.0,25.0,51.0,122.0,67,0,5,0.0,0,0,0,1,0,0,0
2024-10-02 04:00,5429.0,20030.0,23873.0,8534.0,117382.0,11912.0,50360.0,13824.0,4695.0,143976.0,46616.0,4587.0,20094.0,3436.0,1104.0,4296.0,430.0,517.0,508.0,5718.0,169.0,4534.0,510.0,233.0,315.0,84.0,50.0,25.0,51.0,119.0,67,0,0,0.0,0,0,0,2,0,0,0
2024-10-02 05:00,5429.0,20030.0,23874.0,8528.0,117355.0,11915.0,50267.0,13824.0,4695.0,143980.0,46572.0,4587.0,19866.0,3536.0,1025.0,4254.0,430.0,517.0,508.0,5511.0,169.0,4365.0,510.0,233.0,324.0,84.0,50.0,25.0,51.0,118.0,67,0,0,0.0,0,1,0,1,0,0,0
2024-10-02 06:00,5429.0,20028.0,23885.0,8527.0,117084.0,11843.0,50218.0,13824.0,4030.0,142672.0,46059.0,4587.0,19975.0,3536.0,1034.0,4254.0,430.0,517.0,501.0,5509.0,170.0,4372.0,510.0,233.0,324.0,84.0,50.0,25.0,52.0,139.0,67,0,0,0.0,0,1,0,1,0,0,0
2024-10-02 07:00,5429.0,20028.0,23891.0,8528.0,114717.0,11843.0,50652.0,13824.0,4032.0,142227.0,46022.0,4587.0,20139.0,3646.0,1034.0,4254.0,430.0,532.0,505.0,5441.0,167.0,4330.0,556.0,242.0,320.0,84.0,50.0,25.0,52.0,121.0,80,1,0,0.0,0,1,0,1,0,0,0
2024-10-02 08:00,5429.0,19774.0,23800.0,8780.0,115379.0,11988.0,51077.0,13938.0,4034.0,141326.0,45242.0,4581.0,20145.0,3829.0,1028.0,4254.0,430.0,578.0,550.0,5446.0,167.0,4067.0,509.0,249.0,319.0,84.0,50.0,25.0,48.0,124.0,51,2,4,0.0,0,0,0,1,0,34,0
2024-10-02 09:00,5429.0,19715.0,23787.0,8897.0,115158.0,11369.0,51078.0,13907.0,4049.0,139904.0,45499.0,4586.0,20275.0,4558.0,1038.0,4255.0,425.0,630.0,562.0,5469.0,159.0,3952.0,480.0,339.0,320.0,84.0,50.0,25.0,45.0,97.0,46,8,10,0.0,1,4,8,26,0,34,0
2024-10-02 10:00,5429.0,19683.0,23831.0,9044.0,114743.0,11079.0,50462.0,13915.0,4093.0,138856.0,46567.0,4593.0,19932.0,4516.0,1051.0,4321.0,486.0,629.0,563.0,5275.0,163.0,4057.0,466.0,362.0,350.0,31.0,50.0,15.0,45.0,103.0,36,39,10,1.0,1,1,4,27,3,34,2
2024-10-02 11:00,5429.0,19602.0,23631.0,8787.0,114127.0,10489.0,50156.0,14017.0,4055.0,138152.0,47303.0,4608.0,19920.0,4903.0,1145.0,4223.0,447.0,652.0,493.0,5069.0,166.0,4066.0,417.0,348.0,281.0,32.0,50.0,14.0,45.0,92.0,15,2,10,1.0,1,5,4,24,4,5,1
2024-09-17 11:00,,1.0,,,16.0,4.0,7.0,,,1262.0,11.0,,6.0,,,1.0,2.0,1.0,,5.0,,10.0,1.0,,1.0,,2.0,,1.0,1226.0,16,45,18,,1,1,6,6,3,38,2
2024-10-02 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,2,3,,1,5,4,24,4,1,0
